organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,40.39,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,33.20,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,12.25,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,57.18,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,50.78,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,24.84,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.29,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.46,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 10:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,42.59,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,56.23,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,26.83,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,20.09,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.76,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,15.10,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,33.58,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,18.70,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,11.93,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,33.93,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,57.86,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,53.59,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,13.29,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 11:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.85,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 12:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 12:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.59,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 12:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.14,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 12:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,33.00,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 12:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.24,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 13:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 13:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 13:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 14:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 14:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 14:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 15:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 15:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 15:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 16:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 16:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,29.14,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 16:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.94,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 16:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,21.95,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 16:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,16.66,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 16:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,54.08,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 16:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.44,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,32.88,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,48.74,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,6.68,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.84,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,28.26,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.90,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.83,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 17:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,35.19,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 18:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 18:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 18:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 19:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 19:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,39.99,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 19:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.53,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 19:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,18.59,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 19:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 20:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 20:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 20:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,10.40,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,39.94,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,52.99,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,33.43,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,26.59,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 21:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,45.95,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 22:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,33.25,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 22:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,57.88,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 22:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,17.45,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 22:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.34,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 22:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.56,Song,1,,false
BU,TimeOFDay,H-P15-33-18,2021-07-02 23:00:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 23:20:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-33-18,2021-07-02 23:40:00,-114.546693,58.589950,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 00:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 00:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 00:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 01:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 01:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 01:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 02:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 02:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 02:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 03:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,23.06,Song,1,Partial flight song,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 03:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 03:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 04:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 04:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 04:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,46.68,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 04:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.04,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 04:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.71,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 04:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.10,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,49.11,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,8.73,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,20.96,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,34.86,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,22.33,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,16.99,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,47.21,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,31.18,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,39.10,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,3.76,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 05:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,38.60,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,20.95,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.51,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,56.84,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,6.84,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,22.80,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,40.28,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 06:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,5.56,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 07:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 07:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.38,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 07:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.26,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 07:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,48.85,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 07:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,9.76,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.03,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.45,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.89,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,53.95,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,43.36,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,3.31,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,13.54,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,37.33,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 08:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,19.41,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 09:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,51.85,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 09:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.18,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 09:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,17.66,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 09:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,56.71,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 09:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,33.49,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 09:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,56.30,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.01,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,27.34,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,13.11,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,29.29,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,10.51,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,55.15,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,17.09,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,40.84,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,27.09,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,7.85,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,3.01,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,55.11,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 10:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,53.13,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 11:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,56.69,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 11:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 11:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,48.05,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 11:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.89,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 11:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,19.10,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 11:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.14,Song,1,,false
